CASE0685,FT03664,2026-07-03,OFFO05,No,Yes,Yes,Fined,Closed
CASE0686,FT19507,2025-10-18,OFFO06,No,Yes,Yes,Fined,Closed
CASE0687,FT02268,2026-07-05,OFFO07,No,Yes,No,Fined,Closed
CASE0688,FT11697,2026-06-30,OFFO08,No,Yes,No,Warning,Closed
CASE0689,FT02144,2026-06-19,OFFO09,No,Yes,No,Fined,Closed
CASE0690,FT01994,2026-02-11,OFFO10,No,No,No,Warning,Closed
CASE0691,FT11664,2025-05-25,OFFO01,Yes,No,Yes,Investigation,Open
CASE0692,FT07216,2026-01-22,OFFO02,No,Yes,Yes,Fined,Closed
CASE0693,FT04465,2025-08-30,OFFO03,No,Yes,Yes,Fined,Closed
CASE0694,FT02371,2026-06-23,OFFO04,Yes,Yes,Yes,Investigation,Open
CASE0695,FT00870,2025-10-15,OFFO05,Yes,No,Yes,Investigation,Open
CASE0696,FT09334,2026-06-15,OFFO06,Yes,Yes,No,Warning,Closed
CASE0697,FT11189,2025-08-01,OFFO07,No,No,No,Warning,Closed
CASE0698,FT03434,2025-08-07,OFFO08,No,No,Yes,Investigation,Open
CASE0699,FT14931,2025-10-30,OFFO09,Yes,Yes,No,Investigation,Open
CASE0700,FT15576,2025-07-18,OFFO10,Yes,Yes,No,Fined,Closed
CASE0701,FT11853,2025-06-10,OFFO01,No,Yes,No,Fined,Closed
CASE0702,FT15175,2025-09-30,OFFO02,Yes,Yes,Yes,Warning,Closed
CASE0703,FT19475,2025-07-19,OFFO03,No,Yes,No,Investigation,Open
CASE0704,FT04209,2026-01-24,OFFO04,Yes,Yes,Yes,Investigation,Open
CASE0705,FT12511,2025-09-29,OFFO05,Yes,Yes,No,Warning,Closed
CASE0706,FT04978,2026-05-21,OFFO06,No,No,Yes,Warning,Closed
CASE0707,FT07556,2025-08-14,OFFO07,Yes,No,No,Warning,Closed
CASE0708,FT19749,2026-04-15,OFFO08,Yes,Yes,Yes,Warning,Closed
CASE0709,FT16622,2026-01-22,OFFO09,Yes,No,No,Warning,Closed
CASE0710,FT13744,2026-06-09,OFFO10,Yes,No,No,Fined,Closed
CASE0711,FT05822,2026-01-07,OFFO01,No,Yes,No,Warning,Closed
CASE0712,FT15196,2026-05-22,OFFO02,Yes,Yes,Yes,Warning,Closed
CASE0713,FT08033,2026-01-07,OFFO03,Yes,Yes,No,Warning,Closed
CASE0714,FT02284,2025-06-26,OFFO04,Yes,Yes,Yes,Warning,Closed
CASE0715,FT18552,2026-05-10,OFFO05,Yes,No,No,Investigation,Open
CASE0716,FT04941,2025-07-28,OFFO06,No,No,No,Fined,Closed
CASE0717,FT19324,2025-12-22,OFFO07,No,Yes,Yes,Warning,Closed
CASE0718,FT14283,2025-07-04,OFFO08,No,Yes,No,Fined,Closed
CASE0719,FT11176,2026-05-19,OFFO09,No,No,No,Fined,Closed
CASE0720,FT06828,2025-07-18,OFFO10,Yes,Yes,No,Investigation,Open
CASE0721,FT07588,2025-12-15,OFFO01,No,Yes,No,Warning,Closed
CASE0722,FT18098,2025-08-10,OFFO02,No,No,No,Warning,Closed
CASE0723,FT08973,2026-02-15,OFFO03,Yes,Yes,No,Warning,Closed
CASE0724,FT10832,2025-08-02,OFFO04,Yes,Yes,Yes,Investigation,Open
CASE0725,FT19751,2025-05-09,OFFO05,No,Yes,Yes,Warning,Closed
CASE0726,FT18823,2025-12-10,OFFO06,No,No,Yes,Fined,Closed
CASE0727,FT08186,2026-04-13,OFFO07,No,Yes,Yes,Warning,Closed
CASE0728,FT05997,2026-06-25,OFFO08,Yes,No,Yes,Warning,Closed
CASE0729,FT01084,2026-01-25,OFFO09,No,Yes,No,Warning,Closed
CASE0730,FT02861,2025-12-08,OFFO10,No,No,No,Investigation,Open
CASE0731,FT01262,2026-05-22,OFFO01,No,No,No,Fined,Closed
CASE0732,FT19513,2025-12-09,OFFO02,No,Yes,Yes,Warning,Closed
CASE0733,FT09847,2025-12-26,OFFO03,No,No,Yes,Warning,Closed
CASE0734,FT16656,2026-07-15,OFFO04,No,Yes,Yes,Fined,Closed
CASE0735,FT09274,2025-11-11,OFFO05,Yes,Yes,No,Investigation,Open
CASE0736,FT05924,2026-04-28,OFFO06,No,No,Yes,Warning,Closed
CASE0737,FT08554,2026-01-05,OFFO07,No,No,Yes,Warning,Closed
CASE0738,FT09905,2025-07-19,OFFO08,No,Yes,No,Fined,Closed
CASE0739,FT19259,2026-03-17,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0740,FT16596,2025-10-17,OFFO10,No,Yes,No,Investigation,Open
CASE0741,FT12377,2026-05-02,OFFO01,Yes,No,Yes,Investigation,Open
CASE0742,FT05316,2025-08-25,OFFO02,Yes,No,Yes,Fined,Closed
CASE0743,FT16559,2025-10-14,OFFO03,No,No,No,Fined,Closed
CASE0744,FT14420,2026-06-06,OFFO04,Yes,Yes,Yes,Fined,Closed
CASE0745,FT14360,2026-06-10,OFFO05,No,No,No,Warning,Closed
CASE0746,FT19166,2026-07-19,OFFO06,Yes,Yes,Yes,Warning,Closed
CASE0747,FT17956,2026-05-23,OFFO07,No,No,No,Fined,Closed
CASE0748,FT06350,2025-08-04,OFFO08,Yes,No,Yes,Investigation,Open
CASE0749,FT14776,2026-03-16,OFFO09,No,No,No,Fined,Closed
CASE0750,FT00264,2025-12-31,OFFO10,No,No,No,Warning,Closed
CASE0751,FT05247,2025-12-21,OFFO01,No,No,Yes,Warning,Closed
CASE0752,FT11257,2026-03-10,OFFO02,No,No,Yes,Warning,Closed
CASE0753,FT18871,2025-05-28,OFFO03,Yes,Yes,Yes,Warning,Closed
CASE0754,FT09379,2025-11-29,OFFO04,Yes,Yes,Yes,Fined,Closed
CASE0755,FT17432,2025-06-05,OFFO05,Yes,No,Yes,Fined,Closed
CASE0756,FT13977,2025-11-07,OFFO06,Yes,Yes,No,Investigation,Open
CASE0757,FT01595,2025-05-30,OFFO07,No,No,Yes,Investigation,Open
CASE0758,FT00683,2025-04-29,OFFO08,No,Yes,No,Investigation,Open
CASE0759,FT08093,2026-05-04,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0760,FT04362,2026-03-25,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0761,FT07760,2026-06-17,OFFO01,Yes,Yes,Yes,Fined,Closed
CASE0762,FT02709,2026-07-05,OFFO02,Yes,Yes,No,Warning,Closed
CASE0763,FT12397,2026-04-24,OFFO03,No,No,Yes,Fined,Closed
CASE0764,FT17554,2026-04-09,OFFO04,No,No,No,Fined,Closed
CASE0765,FT15732,2025-07-08,OFFO05,No,Yes,Yes,Fined,Closed
CASE0766,FT12515,2025-06-23,OFFO06,Yes,No,No,Fined,Closed
CASE0767,FT07639,2025-08-23,OFFO07,Yes,Yes,No,Investigation,Open
CASE0768,FT03590,2025-07-24,OFFO08,Yes,No,Yes,Investigation,Open
CASE0769,FT04086,2025-05-05,OFFO09,Yes,No,Yes,Fined,Closed
CASE0770,FT00487,2026-02-22,OFFO10,Yes,Yes,No,Fined,Closed
CASE0771,FT15881,2026-06-09,OFFO01,No,Yes,Yes,Warning,Closed
CASE0772,FT07354,2025-08-02,OFFO02,No,No,Yes,Investigation,Open
CASE0773,FT10427,2026-04-21,OFFO03,Yes,No,No,Fined,Closed
CASE0774,FT05541,2026-07-23,OFFO04,No,No,No,Fined,Closed
CASE0775,FT04030,2025-07-28,OFFO05,No,No,Yes,Fined,Closed
CASE0776,FT19932,2025-08-02,OFFO06,Yes,No,Yes,Fined,Closed
CASE0777,FT05975,2025-07-10,OFFO07,Yes,Yes,No,Warning,Closed
CASE0778,FT17963,2025-10-14,OFFO08,Yes,No,Yes,Fined,Closed
CASE0779,FT02913,2025-08-02,OFFO09,No,No,Yes,Investigation,Open
CASE0780,FT00685,2025-09-12,OFFO10,No,Yes,No,Fined,Closed
CASE0781,FT00800,2026-05-08,OFFO01,No,Yes,No,Fined,Closed
CASE0782,FT10230,2025-10-31,OFFO02,Yes,Yes,Yes,Investigation,Open
CASE0783,FT01321,2026-05-17,OFFO03,No,Yes,No,Warning,Closed
CASE0784,FT05800,2026-07-06,OFFO04,No,No,Yes,Warning,Closed
CASE0785,FT11758,2026-02-28,OFFO05,No,Yes,Yes,Fined,Closed
CASE0786,FT09959,2026-05-27,OFFO06,Yes,No,No,Investigation,Open
CASE0787,FT19007,2025-05-30,OFFO07,Yes,No,No,Investigation,Open
CASE0788,FT11292,2026-07-05,OFFO08,No,Yes,Yes,Warning,Closed
CASE0789,FT09630,2025-08-31,OFFO09,No,No,No,Warning,Closed
CASE0790,FT00399,2026-05-15,OFFO10,Yes,No,No,Warning,Closed
CASE0791,FT06922,2026-05-21,OFFO01,Yes,Yes,Yes,Investigation,Open
CASE0792,FT08760,2025-10-14,OFFO02,No,Yes,No,Fined,Closed
CASE0793,FT01578,2026-01-08,OFFO03,No,Yes,Yes,Warning,Closed
CASE0794,FT04337,2025-10-13,OFFO04,Yes,Yes,Yes,Warning,Closed
CASE0795,FT10155,2025-10-12,OFFO05,Yes,No,No,Warning,Closed
CASE0796,FT13692,2025-09-28,OFFO06,No,Yes,No,Fined,Closed
CASE0797,FT17342,2025-08-11,OFFO07,Yes,No,Yes,Investigation,Open
CASE0798,FT05410,2026-02-02,OFFO08,No,No,No,Warning,Closed
CASE0799,FT05385,2026-02-17,OFFO09,Yes,No,Yes,Warning,Closed
CASE0800,FT00110,2025-07-30,OFFO10,No,Yes,No,Warning,Closed
CASE0801,FT08513,2026-01-15,OFFO01,No,Yes,No,Warning,Closed
CASE0802,FT00444,2026-06-29,OFFO02,No,Yes,No,Fined,Closed
CASE0803,FT05786,2025-08-06,OFFO03,No,No,Yes,Investigation,Open
CASE0804,FT11356,2026-06-14,OFFO04,Yes,Yes,Yes,Warning,Closed
CASE0805,FT05050,2025-05-04,OFFO05,No,Yes,No,Warning,Closed
CASE0806,FT19924,2025-11-14,OFFO06,Yes,Yes,Yes,Warning,Closed
CASE0807,FT06497,2025-12-31,OFFO07,No,Yes,No,Investigation,Open
CASE0808,FT10311,2026-03-10,OFFO08,No,No,Yes,Warning,Closed
CASE0809,FT10407,2026-02-22,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0810,FT14799,2026-03-01,OFFO10,No,Yes,Yes,Warning,Closed
CASE0811,FT12025,2026-07-30,OFFO01,No,Yes,Yes,Investigation,Open
CASE0812,FT01684,2025-10-16,OFFO02,Yes,No,No,Investigation,Open
CASE0813,FT15450,2026-01-11,OFFO03,Yes,No,No,Investigation,Open
CASE0814,FT18776,2026-03-18,OFFO04,No,No,No,Investigation,Open
CASE0815,FT12765,2025-12-20,OFFO05,Yes,Yes,No,Warning,Closed
CASE0816,FT16797,2025-05-25,OFFO06,No,No,Yes,Fined,Closed
CASE0817,FT13237,2025-08-04,OFFO07,Yes,No,Yes,Investigation,Open
CASE0818,FT19973,2025-12-08,OFFO08,No,Yes,No,Fined,Closed
CASE0819,FT06855,2026-06-17,OFFO09,Yes,Yes,No,Warning,Closed
CASE0820,FT03080,2025-08-28,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0821,FT16333,2026-07-21,OFFO01,Yes,No,Yes,Fined,Closed
CASE0822,FT15003,2026-03-29,OFFO02,Yes,Yes,Yes,Warning,Closed
CASE0823,FT08668,2025-08-08,OFFO03,Yes,Yes,No,Investigation,Open
CASE0824,FT03847,2026-07-08,OFFO04,Yes,No,Yes,Warning,Closed
CASE0825,FT01290,2025-08-16,OFFO05,No,No,Yes,Investigation,Open
CASE0826,FT12223,2026-07-19,OFFO06,No,Yes,Yes,Investigation,Open
CASE0827,FT12374,2026-06-18,OFFO07,No,No,No,Fined,Closed
CASE0828,FT18811,2025-12-19,OFFO08,No,No,No,Investigation,Open
CASE0829,FT00043,2025-05-24,OFFO09,Yes,No,No,Investigation,Open
CASE0830,FT18880,2025-12-20,OFFO10,No,Yes,No,Fined,Closed
CASE0831,FT15651,2025-12-02,OFFO01,Yes,No,Yes,Fined,Closed
CASE0832,FT19891,2026-03-18,OFFO02,Yes,No,No,Fined,Closed
CASE0833,FT09838,2025-08-21,OFFO03,Yes,No,Yes,Fined,Closed
CASE0834,FT08750,2026-01-06,OFFO04,Yes,Yes,Yes,Fined,Closed
CASE0835,FT08118,2026-03-19,OFFO05,Yes,No,Yes,Fined,Closed
CASE0836,FT04241,2025-10-18,OFFO06,Yes,Yes,Yes,Warning,Closed
CASE0837,FT03423,2026-07-23,OFFO07,No,Yes,No,Investigation,Open
CASE0838,FT14552,2025-07-31,OFFO08,Yes,No,Yes,Fined,Closed
CASE0839,FT02959,2025-10-29,OFFO09,Yes,Yes,No,Fined,Closed
CASE0840,FT07438,2026-05-15,OFFO10,No,Yes,Yes,Warning,Closed
CASE0841,FT17250,2025-07-16,OFFO01,No,No,Yes,Investigation,Open
CASE0842,FT09801,2025-11-25,OFFO02,Yes,Yes,Yes,Fined,Closed
CASE0843,FT17559,2026-01-24,OFFO03,Yes,No,Yes,Warning,Closed
CASE0844,FT15630,2025-07-29,OFFO04,No,No,Yes,Warning,Closed
CASE0845,FT14052,2025-05-05,OFFO05,Yes,No,Yes,Investigation,Open
CASE0846,FT00293,2026-01-29,OFFO06,No,Yes,No,Warning,Closed
CASE0847,FT16571,2025-08-22,OFFO07,No,No,No,Warning,Closed
CASE0848,FT14870,2025-05-31,OFFO08,Yes,No,Yes,Fined,Closed
CASE0849,FT19336,2026-01-15,OFFO09,No,No,No,Fined,Closed
CASE0850,FT11776,2025-10-04,OFFO10,Yes,Yes,Yes,Investigation,Open
CASE0851,FT01215,2025-12-07,OFFO01,Yes,Yes,No,Investigation,Open
CASE0852,FT14774,2025-11-14,OFFO02,No,Yes,Yes,Fined,Closed
CASE0853,FT09929,2026-06-14,OFFO03,No,Yes,Yes,Investigation,Open
CASE0854,FT05723,2026-07-29,OFFO04,Yes,No,Yes,Fined,Closed
CASE0855,FT11364,2025-07-11,OFFO05,No,No,No,Warning,Closed
CASE0856,FT04258,2025-04-29,OFFO06,Yes,No,Yes,Fined,Closed
CASE0857,FT06872,2026-07-02,OFFO07,Yes,Yes,Yes,Warning,Closed
CASE0858,FT02853,2025-07-24,OFFO08,Yes,Yes,Yes,Warning,Closed
CASE0859,FT01538,2026-01-06,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0860,FT18231,2026-07-11,OFFO10,Yes,No,Yes,Investigation,Open
CASE0861,FT19507,2025-06-19,OFFO01,No,Yes,No,Investigation,Open
CASE0862,FT16508,2025-10-07,OFFO02,Yes,Yes,No,Warning,Closed
CASE0863,FT08672,2026-06-11,OFFO03,Yes,Yes,Yes,Investigation,Open
CASE0864,FT10336,2025-12-08,OFFO04,No,No,No,Warning,Closed
CASE0865,FT16522,2025-10-12,OFFO05,No,No,No,Investigation,Open
CASE0866,FT15702,2025-11-05,OFFO06,Yes,Yes,No,Investigation,Open
CASE0867,FT09070,2025-05-16,OFFO07,No,No,No,Warning,Closed
CASE0868,FT11664,2025-12-05,OFFO08,Yes,Yes,No,Fined,Closed
CASE0869,FT05013,2025-12-20,OFFO09,Yes,Yes,Yes,Fined,Closed
CASE0870,FT06162,2025-09-16,OFFO10,Yes,Yes,No,Warning,Closed
CASE0871,FT05119,2026-01-17,OFFO01,Yes,Yes,No,Investigation,Open
CASE0872,FT03809,2025-06-09,OFFO02,No,Yes,No,Investigation,Open
CASE0873,FT14648,2025-09-28,OFFO03,Yes,Yes,Yes,Investigation,Open
CASE0874,FT15050,2025-05-16,OFFO04,Yes,Yes,Yes,Investigation,Open
CASE0875,FT00063,2025-06-13,OFFO05,Yes,Yes,Yes,Fined,Closed
CASE0876,FT18847,2025-06-13,OFFO06,Yes,No,Yes,Investigation,Open
CASE0877,FT14943,2026-05-14,OFFO07,No,No,No,Investigation,Open
CASE0878,FT18834,2025-10-17,OFFO08,Yes,No,No,Fined,Closed
CASE0879,FT14669,2025-07-31,OFFO09,Yes,Yes,Yes,Warning,Closed
CASE0880,FT15015,2025-08-13,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0881,FT16303,2025-09-19,OFFO01,No,Yes,Yes,Fined,Closed
CASE0882,FT03018,2025-09-05,OFFO02,No,No,No,Investigation,Open
CASE0883,FT05375,2025-04-29,OFFO03,No,Yes,No,Fined,Closed
CASE0884,FT09534,2026-02-06,OFFO04,No,Yes,No,Fined,Closed
CASE0885,FT18756,2026-06-09,OFFO05,No,No,Yes,Investigation,Open
CASE0886,FT19118,2025-10-11,OFFO06,No,No,Yes,Fined,Closed
CASE0887,FT04894,2025-10-18,OFFO07,No,Yes,No,Fined,Closed
CASE0888,FT02750,2026-06-02,OFFO08,Yes,No,Yes,Warning,Closed
CASE0889,FT06190,2026-05-11,OFFO09,Yes,Yes,Yes,Warning,Closed
CASE0890,FT01421,2026-07-28,OFFO10,No,Yes,Yes,Investigation,Open
CASE0891,FT03586,2025-04-28,OFFO01,Yes,No,Yes,Warning,Closed
CASE0892,FT09815,2025-08-07,OFFO02,No,No,No,Investigation,Open
CASE0893,FT19729,2025-08-05,OFFO03,Yes,Yes,No,Investigation,Open
CASE0894,FT14607,2025-09-23,OFFO04,No,Yes,No,Fined,Closed
CASE0895,FT14345,2026-05-01,OFFO05,No,Yes,Yes,Warning,Closed
CASE0896,FT16767,2026-01-14,OFFO06,Yes,Yes,Yes,Warning,Closed
CASE0897,FT19100,2026-01-21,OFFO07,No,No,No,Warning,Closed
CASE0898,FT13883,2025-07-24,OFFO08,Yes,Yes,Yes,Warning,Closed
CASE0899,FT01778,2026-03-21,OFFO09,No,Yes,Yes,Investigation,Open
CASE0900,FT16987,2026-06-12,OFFO10,Yes,Yes,Yes,Investigation,Open
CASE0901,FT07924,2025-10-11,OFFO01,Yes,No,No,Warning,Closed
CASE0902,FT17880,2025-12-26,OFFO02,Yes,No,Yes,Warning,Closed
CASE0903,FT19498,2026-05-23,OFFO03,Yes,Yes,Yes,Investigation,Open
CASE0904,FT02733,2026-05-03,OFFO04,No,No,Yes,Investigation,Open
CASE0905,FT07800,2025-09-24,OFFO05,Yes,No,Yes,Warning,Closed
CASE0906,FT08313,2026-06-16,OFFO06,No,Yes,Yes,Warning,Closed
CASE0907,FT13041,2026-07-29,OFFO07,No,No,Yes,Investigation,Open
CASE0908,FT18121,2025-10-28,OFFO08,No,Yes,No,Investigation,Open
CASE0909,FT09933,2026-03-07,OFFO09,No,Yes,No,Warning,Closed
CASE0910,FT06173,2025-10-14,OFFO10,Yes,Yes,Yes,Fined,Closed
CASE0911,FT02183,2026-02-08,OFFO01,Yes,No,Yes,Investigation,Open
CASE0912,FT18269,2026-03-14,OFFO02,No,Yes,Yes,Investigation,Open
CASE0913,FT03639,2025-08-13,OFFO03,Yes,No,Yes,Fined,Closed
CASE0914,FT03722,2025-12-12,OFFO04,Yes,Yes,No,Fined,Closed
CASE0915,FT13344,2025-07-04,OFFO05,No,Yes,Yes,Investigation,Open
CASE0916,FT19341,2026-03-07,OFFO06,Yes,Yes,Yes,Warning,Closed
CASE0917,FT14319,2025-05-04,OFFO07,Yes,Yes,Yes,Fined,Closed
CASE0918,FT17699,2026-01-11,OFFO08,Yes,No,No,Fined,Closed
CASE0919,FT19258,2025-10-14,OFFO09,Yes,Yes,Yes,Fined,Closed
CASE0920,FT08842,2026-06-17,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0921,FT13902,2025-05-13,OFFO01,No,Yes,No,Warning,Closed
CASE0922,FT05358,2025-05-29,OFFO02,Yes,No,No,Warning,Closed
CASE0923,FT09346,2025-11-03,OFFO03,Yes,No,No,Warning,Closed
CASE0924,FT00285,2026-01-21,OFFO04,No,Yes,No,Warning,Closed
CASE0925,FT09628,2025-07-10,OFFO05,Yes,Yes,Yes,Warning,Closed
CASE0926,FT18316,2025-09-11,OFFO06,Yes,No,No,Warning,Closed
CASE0927,FT03701,2025-10-24,OFFO07,Yes,No,Yes,Fined,Closed
CASE0928,FT07781,2025-05-14,OFFO08,Yes,No,No,Warning,Closed
CASE0929,FT05215,2025-11-14,OFFO09,No,No,No,Warning,Closed
CASE0930,FT18459,2025-07-26,OFFO10,No,No,Yes,Warning,Closed
CASE0931,FT12969,2025-12-27,OFFO01,No,Yes,No,Warning,Closed
CASE0932,FT10639,2025-06-23,OFFO02,Yes,Yes,Yes,Investigation,Open
CASE0933,FT02634,2026-06-06,OFFO03,Yes,Yes,No,Warning,Closed
CASE0934,FT15577,2026-03-12,OFFO04,No,Yes,Yes,Warning,Closed
CASE0935,FT11658,2025-05-03,OFFO05,Yes,No,No,Investigation,Open
CASE0936,FT11335,2025-05-07,OFFO06,No,No,Yes,Fined,Closed
CASE0937,FT15880,2026-03-07,OFFO07,No,Yes,Yes,Warning,Closed
CASE0938,FT07102,2026-02-19,OFFO08,No,No,Yes,Warning,Closed
CASE0939,FT11991,2026-01-08,OFFO09,No,Yes,Yes,Fined,Closed
CASE0940,FT06698,2026-03-15,OFFO10,Yes,No,Yes,Investigation,Open
CASE0941,FT04261,2026-04-13,OFFO01,No,No,Yes,Fined,Closed
CASE0942,FT08885,2026-06-09,OFFO02,Yes,Yes,No,Investigation,Open
CASE0943,FT05688,2025-10-21,OFFO03,No,No,No,Warning,Closed
CASE0944,FT12063,2025-11-01,OFFO04,No,No,No,Warning,Closed
CASE0945,FT02096,2025-10-26,OFFO05,Yes,No,Yes,Warning,Closed
CASE0946,FT02420,2026-02-25,OFFO06,No,No,Yes,Fined,Closed
CASE0947,FT16629,2026-03-15,OFFO07,No,No,Yes,Investigation,Open
CASE0948,FT14289,2025-06-25,OFFO08,No,Yes,Yes,Fined,Closed
CASE0949,FT12800,2025-06-30,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0950,FT05931,2025-12-17,OFFO10,No,Yes,Yes,Investigation,Open
CASE0951,FT05725,2026-05-03,OFFO01,Yes,Yes,Yes,Fined,Closed
CASE0952,FT16908,2025-09-08,OFFO02,Yes,No,Yes,Investigation,Open
CASE0953,FT09789,2026-01-11,OFFO03,Yes,No,No,Fined,Closed
CASE0954,FT19426,2025-11-01,OFFO04,Yes,No,Yes,Warning,Closed
CASE0955,FT13420,2026-01-19,OFFO05,Yes,No,No,Fined,Closed
CASE0956,FT11795,2025-06-10,OFFO06,Yes,No,No,Fined,Closed
CASE0957,FT03177,2026-02-15,OFFO07,Yes,Yes,Yes,Warning,Closed
CASE0958,FT03116,2025-06-21,OFFO08,No,No,Yes,Fined,Closed
CASE0959,FT11579,2025-08-04,OFFO09,No,Yes,No,Warning,Closed
CASE0960,FT05894,2026-03-04,OFFO10,No,Yes,No,Warning,Closed
CASE0961,FT14888,2025-07-10,OFFO01,No,Yes,No,Investigation,Open
CASE0962,FT03960,2025-05-11,OFFO02,Yes,No,Yes,Investigation,Open
CASE0963,FT13768,2026-06-11,OFFO03,Yes,No,No,Investigation,Open
CASE0964,FT11249,2025-11-26,OFFO04,No,Yes,No,Warning,Closed
CASE0965,FT11461,2025-11-19,OFFO05,Yes,No,No,Fined,Closed
CASE0966,FT13196,2025-06-30,OFFO06,No,Yes,Yes,Investigation,Open
CASE0967,FT01573,2026-03-31,OFFO07,Yes,Yes,Yes,Investigation,Open
CASE0968,FT04462,2026-05-02,OFFO08,Yes,No,No,Fined,Closed
CASE0969,FT13874,2026-03-03,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0970,FT08334,2026-07-22,OFFO10,No,No,Yes,Fined,Closed
CASE0971,FT16318,2026-01-24,OFFO01,No,Yes,No,Fined,Closed
CASE0972,FT02918,2025-04-22,OFFO02,No,No,No,Warning,Closed
CASE0973,FT08809,2025-12-05,OFFO03,No,Yes,No,Fined,Closed
CASE0974,FT00255,2025-12-22,OFFO04,No,Yes,No,Warning,Closed
CASE0975,FT09495,2025-10-06,OFFO05,No,No,Yes,Investigation,Open
CASE0976,FT14450,2025-09-22,OFFO06,Yes,No,No,Fined,Closed
CASE0977,FT00699,2026-03-03,OFFO07,Yes,Yes,Yes,Fined,Closed
CASE0978,FT18775,2025-06-21,OFFO08,No,No,No,Fined,Closed
CASE0979,FT15352,2025-10-17,OFFO09,No,Yes,No,Fined,Closed
CASE0980,FT04226,2026-05-25,OFFO10,No,No,Yes,Investigation,Open
CASE0981,FT02425,2025-07-11,OFFO01,No,No,No,Warning,Closed
CASE0982,FT03758,2026-06-12,OFFO02,No,No,No,Warning,Closed
CASE0983,FT04313,2026-05-06,OFFO03,Yes,Yes,No,Investigation,Open
CASE0984,FT16138,2026-02-19,OFFO04,Yes,Yes,Yes,Warning,Closed
CASE0985,FT07693,2025-09-22,OFFO05,Yes,No,No,Investigation,Open
CASE0986,FT18748,2025-04-24,OFFO06,No,No,No,Fined,Closed
CASE0987,FT17738,2025-06-15,OFFO07,Yes,No,No,Fined,Closed
CASE0988,FT19181,2025-06-06,OFFO08,Yes,Yes,No,Investigation,Open
CASE0989,FT03178,2026-04-29,OFFO09,No,Yes,Yes,Investigation,Open
CASE0990,FT07539,2026-06-20,OFFO10,No,Yes,Yes,Warning,Closed
CASE0991,FT10741,2025-09-26,OFFO01,Yes,Yes,Yes,Investigation,Open
CASE0992,FT10740,2025-05-26,OFFO02,No,Yes,No,Investigation,Open
CASE0993,FT08159,2025-12-15,OFFO03,No,No,Yes,Fined,Closed
CASE0994,FT07834,2025-12-17,OFFO04,Yes,No,Yes,Fined,Closed
CASE0995,FT19430,2025-09-16,OFFO05,Yes,No,Yes,Investigation,Open
CASE0996,FT00189,2025-10-17,OFFO06,Yes,No,No,Fined,Closed
CASE0997,FT17724,2025-05-01,OFFO07,Yes,No,Yes,Warning,Closed
CASE0998,FT06985,2026-01-02,OFFO08,Yes,No,No,Warning,Closed
CASE0999,FT11777,2025-10-28,OFFO09,No,No,Yes,Investigation,Open
CASE1000,FT01428,2025-06-20,OFFO10,Yes,No,Yes,Investigation,Open
CASE1001,FT10825,2026-04-09,OFFO01,Yes,No,Yes,Investigation,Open
CASE1002,FT12964,2025-11-25,OFFO02,Yes,No,No,Warning,Closed
CASE1003,FT12727,2026-01-19,OFFO03,Yes,Yes,No,Investigation,Open
CASE1004,FT19901,2025-05-09,OFFO04,Yes,Yes,No,Investigation,Open
CASE1005,FT03859,2026-06-25,OFFO05,Yes,No,No,Warning,Closed
CASE1006,FT12343,2026-04-16,OFFO06,No,Yes,Yes,Fined,Closed
CASE1007,FT08333,2025-11-22,OFFO07,Yes,Yes,Yes,Investigation,Open
CASE1008,FT05798,2025-11-27,OFFO08,No,No,Yes,Fined,Closed
CASE1009,FT11645,2026-01-17,OFFO09,Yes,Yes,Yes,Warning,Closed
CASE1010,FT16524,2026-07-03,OFFO10,Yes,No,Yes,Fined,Closed
CASE1011,FT07925,2026-05-07,OFFO01,Yes,Yes,No,Warning,Closed
CASE1012,FT14275,2026-05-06,OFFO02,No,Yes,No,Investigation,Open
CASE1013,FT19171,2026-04-13,OFFO03,Yes,Yes,No,Warning,Closed
CASE1014,FT09625,2025-07-02,OFFO04,Yes,No,Yes,Warning,Closed
CASE1015,FT04305,2025-07-28,OFFO05,No,Yes,No,Fined,Closed
CASE1016,FT02400,2025-06-07,OFFO06,No,No,Yes,Fined,Closed
CASE1017,FT01670,2026-05-21,OFFO07,Yes,Yes,Yes,Fined,Closed
CASE1018,FT15221,2026-01-07,OFFO08,Yes,Yes,Yes,Fined,Closed
CASE1019,FT18372,2026-06-28,OFFO09,No,No,No,Fined,Closed
CASE1020,FT06797,2026-05-13,OFFO10,Yes,No,No,Warning,Closed
CASE1021,FT17785,2025-04-30,OFFO01,Yes,No,Yes,Investigation,Open
CASE1022,FT03616,2026-03-18,OFFO02,No,No,Yes,Fined,Closed
CASE1023,FT03261,2026-06-12,OFFO03,No,No,Yes,Investigation,Open
CASE1024,FT10290,2025-11-13,OFFO04,No,No,Yes,Investigation,Open
